lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,commfar,facilfar,year,status,complaint
26680.0,83215.0,0.0,83215.0,0.0,0.0,1.0,6.0,115.75,105.0,3.12,6.02,0.0,6.5,84,0,6
3630.0,2100.0,0.0,2100.0,0.0,0.0,1.0,2.0,121.58,50.0,0.58,0.75,0.0,2.0,80,0,11
5000.0,2592.0,0.0,2592.0,0.0,0.0,2.0,2.0,100.0,54.0,0.52,3.44,0.0,4.8,100,0,6
3990.0,2276.0,0.0,2276.0,0.0,0.0,2.0,2.0,116.25,38.0,0.57,2.43,0.0,4.8,90,0,12
12010.0,51240.0,0.0,51240.0,0.0,0.0,1.0,6.0,120.0,104.0,4.27,3.44,0.0,4.8,84,0,6
2060.0,1924.0,0.0,1386.0,0.0,0.0,1.0,2.0,103.0,35.0,0.93,1.25,0.0,2.0,55,0,6
2151.0,2151.0,2151.0,0.0,0.0,2151.0,1.0,1.0,25.3,25.31,1.0,3.44,0.0,4.8,89,0,5
4326.0,5000.0,0.0,5000.0,0.0,0.0,1.0,3.0,86.81,74.0,1.16,3.44,0.0,4.8,90,0,8
1667.0,1688.0,844.0,844.0,0.0,844.0,1.0,2.0,100.0,50.0,1.01,3.44,0.0,4.8,110,1,4
5048550.0,13540113.0,328715.0,13211398.0,28000.0,0.0,251.0,33.0,900.0,408.0,2.68,2.43,0.0,4.8,51,1,9
2067.0,2110.0,0.0,1640.0,0.0,0.0,1.0,2.0,100.0,41.0,1.02,1.25,0.0,2.0,75,0,6
2500.0,1512.0,0.0,1512.0,0.0,0.0,1.0,2.0,100.0,33.0,0.6,0.75,0.0,2.0,119,0,11
14500.0,13500.0,13500.0,0.0,0.0,13500.0,1.0,1.0,100.0,100.0,0.93,0.0,1.0,2.4,95,0,5
3742.0,1596.0,0.0,864.0,0.0,0.0,1.0,1.0,100.0,50.0,0.43,0.75,0.0,2.0,70,0,12
9242.0,3588.0,0.0,3588.0,0.0,0.0,1.0,2.0,66.07,30.0,0.39,0.5,0.0,1.0,73,0,11
2856.0,2968.0,0.0,2968.0,0.0,0.0,1.0,3.0,84.0,48.0,1.04,2.0,0.0,2.0,60,0,12
2850.0,1116.0,0.0,1116.0,0.0,0.0,2.0,2.0,95.0,34.5,0.39,0.75,0.0,2.0,90,0,9
1417.0,2323.0,0.0,2323.0,0.0,0.0,1.0,3.0,85.78,50.43,1.64,6.02,0.0,6.5,15,1,11
1900.0,3000.0,0.0,3000.0,0.0,0.0,1.0,3.0,100.0,50.0,1.58,2.43,0.0,4.8,60,0,6
2517.0,1680.0,0.0,1680.0,0.0,0.0,1.0,3.0,100.67,55.0,0.67,2.43,0.0,4.8,119,1,9
1848.0,1260.0,0.0,1260.0,0.0,0.0,1.0,2.0,69.0,35.0,0.68,0.75,0.0,2.0,55,0,6
10364.0,10364.0,10364.0,0.0,0.0,10364.0,1.0,1.0,100.17,100.0,1.0,3.44,0.0,4.8,80,0,6
4524.0,2010.0,0.0,2010.0,0.0,0.0,1.0,2.5,51.5,24.0,0.44,0.5,0.0,1.0,95,1,11
2185.0,3240.0,0.0,3240.0,0.0,0.0,1.0,3.0,95.0,54.0,1.48,2.43,0.0,4.8,110,0,2
2990.0,17950.0,2000.0,15950.0,0.0,2000.0,1.0,6.0,55.0,55.0,6.0,2.43,0.0,4.8,92,0,6
1320.0,1920.0,0.0,1920.0,0.0,0.0,1.0,3.0,80.0,40.0,1.45,3.44,0.0,4.8,119,0,9
7500.0,2250.0,2250.0,0.0,0.0,0.0,1.0,1.0,100.0,75.0,0.3,0.0,2.0,0.0,89,0,6
1225.0,1320.0,0.0,960.0,0.0,0.0,1.0,2.0,75.0,30.0,1.08,0.75,0.0,2.0,70,0,6
3389.0,836.0,0.0,836.0,0.0,0.0,1.0,1.0,92.42,38.0,0.25,0.5,0.0,1.0,85,1,12
4644.0,4608.0,4608.0,0.0,0.0,4608.0,1.0,1.0,96.58,96.0,0.99,6.02,0.0,6.5,89,0,6
1860.0,3600.0,0.0,3600.0,0.0,0.0,1.0,3.0,90.0,60.0,1.94,2.43,0.0,4.8,89,0,11
3100.0,1956.0,0.0,1361.0,0.0,0.0,1.0,2.0,100.0,39.0,0.63,0.75,0.0,2.0,88,0,6
2787.0,2993.0,0.0,2793.0,0.0,0.0,1.0,3.0,101.67,48.5,1.07,1.25,0.0,2.0,55,0,6
3400.0,1613.0,0.0,1613.0,0.0,0.0,2.0,2.0,100.0,31.0,0.47,0.75,0.0,2.0,100,0,6
3814.0,2080.0,0.0,2080.0,0.0,0.0,2.0,2.5,114.42,32.0,0.55,1.25,0.0,2.0,95,0,10
6038.0,6000.0,6000.0,0.0,1000.0,5000.0,1.0,2.0,120.75,100.0,0.99,4.2,0.0,4.2,23,0,6
1466.0,2692.0,0.0,2692.0,0.0,0.0,1.0,3.0,82.33,52.8,1.84,3.44,0.0,4.8,14,0,6
3134.0,3100.0,0.0,2000.0,0.0,0.0,1.0,2.0,96.42,55.0,0.99,0.75,0.0,2.0,50,0,1
2625.0,1800.0,0.0,1125.0,0.0,0.0,1.0,1.5,75.0,36.0,0.69,0.75,0.0,2.0,80,0,11
3134.0,3097.0,0.0,2200.0,0.0,0.0,2.0,2.0,115.0,50.0,0.99,3.44,0.0,4.8,60,0,5
1900.0,2620.0,0.0,2620.0,0.0,0.0,1.0,3.0,95.0,47.5,1.38,1.25,0.0,2.0,50,0,12
2500.0,1597.0,0.0,913.0,0.0,0.0,1.0,1.0,100.0,40.0,0.64,0.75,0.0,2.0,65,0,6
1875.0,1950.0,0.0,1950.0,0.0,0.0,1.0,3.0,100.0,54.0,1.04,2.43,0.0,4.8,15,0,1
2500.0,3120.0,0.0,2080.0,0.0,0.0,2.0,2.0,100.0,50.0,1.25,3.44,0.0,4.8,119,1,12
3700.0,2400.0,0.0,2400.0,0.0,0.0,1.0,3.0,100.0,40.0,0.65,3.44,0.0,4.8,26,0,9
2375.0,1336.0,0.0,668.0,0.0,0.0,1.0,1.0,95.0,32.0,0.56,0.5,0.0,1.0,95,0,12
5670.0,3169.0,0.0,3169.0,0.0,0.0,4.0,2.75,105.0,25.0,0.56,1.1,0.0,2.0,95,0,8
4290.0,5712.0,0.0,5712.0,0.0,0.0,2.0,3.0,114.67,68.0,1.33,0.75,0.0,2.0,90,0,6
2250.0,1408.0,0.0,1408.0,0.0,0.0,2.0,2.0,90.0,40.0,0.63,0.75,0.0,2.0,90,0,1
2970.0,2363.0,0.0,2363.0,0.0,0.0,1.0,2.5,99.33,27.0,0.8,0.75,0.0,2.0,95,0,6
2000.0,1280.0,0.0,1280.0,0.0,0.0,2.0,2.0,100.0,40.0,0.64,0.75,0.0,2.0,100,0,6
1667.0,2160.0,0.0,1600.0,0.0,0.0,1.0,2.0,100.0,50.0,1.3,2.43,0.0,4.8,128,0,11
2317.0,1918.0,0.0,1231.0,0.0,0.0,2.0,2.0,100.0,34.0,0.83,0.75,0.0,2.0,90,0,0
2438.0,1582.0,0.0,1582.0,0.0,0.0,1.0,3.0,65.0,33.17,0.65,0.5,0.0,1.0,60,0,8
3555.0,1688.0,0.0,1688.0,0.0,0.0,1.0,1.75,95.0,38.0,0.47,0.75,0.0,2.0,100,0,6
2870.0,2040.0,0.0,2040.0,0.0,0.0,1.0,2.5,105.0,35.0,0.71,3.0,0.0,3.0,100,0,12
6550.0,3000.0,3000.0,0.0,0.0,3000.0,1.0,1.0,110.5,60.0,0.46,1.25,0.0,2.0,95,1,11
2500.0,1665.0,0.0,1152.0,0.0,0.0,1.0,2.0,100.0,34.0,0.67,0.75,0.0,2.0,65,0,6
2000.0,2700.0,0.0,2700.0,0.0,0.0,1.0,3.0,100.0,45.0,1.35,2.43,0.0,4.8,89,0,11
1950.0,1944.0,0.0,1296.0,0.0,0.0,1.0,2.0,108.33,33.0,1.0,0.75,0.0,2.0,65,1,5
2881.0,1720.0,0.0,1720.0,0.0,0.0,1.0,2.0,121.75,43.0,0.6,0.75,0.0,2.0,110,0,6
5000.0,5612.0,0.0,3688.0,0.0,0.0,2.0,2.0,100.0,63.0,1.12,2.43,0.0,4.8,80,0,6
13500.0,61650.0,3500.0,58150.0,0.0,3500.0,1.0,6.0,82.33,82.33,4.57,2.43,0.0,4.8,95,0,6
6300.0,22368.0,0.0,22368.0,0.0,0.0,1.0,5.0,100.0,88.0,3.55,6.02,0.0,6.5,104,0,9
1800.0,1188.0,0.0,1188.0,0.0,0.0,1.0,2.0,100.0,33.0,0.66,1.25,0.0,2.0,60,1,5
2500.0,840.0,0.0,840.0,0.0,0.0,1.0,1.5,100.0,40.0,0.34,0.5,0.0,1.0,95,0,11
5117.0,1764.0,0.0,1764.0,0.0,0.0,2.0,2.0,100.0,24.0,0.34,0.75,0.0,2.0,60,0,11
8190.0,11120.0,11120.0,0.0,9680.0,0.0,1.0,2.0,100.33,24.5,1.36,1.1,0.0,2.0,52,0,6
141623.0,162416.0,162416.0,0.0,0.0,0.0,3.0,4.0,722.17,388.0,1.15,2.43,0.0,4.8,55,0,6
5000.0,3258.0,0.0,3258.0,0.0,0.0,2.0,2.0,100.0,60.0,0.65,0.75,0.0,2.0,110,0,6
1705.0,2808.0,0.0,1967.0,0.0,0.0,1.0,3.0,76.75,46.0,1.65,1.35,0.0,2.0,105,0,6
3650.0,1584.0,0.0,1152.0,0.0,0.0,1.0,2.0,125.0,32.0,0.43,0.75,0.0,2.0,65,1,5
2419.0,6300.0,2250.0,4050.0,2250.0,0.0,1.0,4.0,98.96,54.0,2.6,6.02,0.0,6.5,98,0,6
5050.0,1150.0,1150.0,0.0,0.0,0.0,1.0,1.0,100.0,46.0,0.23,6.02,6.0,6.5,67,0,6
3780.0,17040.0,0.0,17040.0,0.0,0.0,1.0,2.0,79.58,71.0,4.51,6.02,0.0,6.5,98,0,11
2843.0,3612.0,0.0,2352.0,0.0,0.0,1.0,2.0,94.75,52.0,1.27,0.75,0.0,2.0,95,0,12
4750.0,2520.0,0.0,1600.0,0.0,0.0,2.0,2.0,95.0,38.0,0.53,1.25,0.0,2.0,95,0,6
1485.0,1536.0,0.0,1024.0,0.0,0.0,1.0,2.0,90.0,32.0,1.03,3.0,0.0,3.0,110,0,12
7330.0,26347.0,5350.0,20997.0,0.0,5350.0,1.0,5.0,117.0,107.0,3.59,2.43,0.0,4.8,94,0,6
3700.0,4523.0,4523.0,0.0,0.0,4523.0,1.0,2.0,100.0,59.0,1.22,2.0,0.0,2.0,60,0,6
3700.0,864.0,0.0,864.0,0.0,0.0,2.0,2.0,100.0,24.0,0.23,0.75,0.0,2.0,95,1,11
2785.0,1840.0,0.0,1312.0,0.0,0.0,1.0,2.0,97.17,34.0,0.66,0.5,0.0,1.0,95,0,11
2575.0,3676.0,0.0,2288.0,0.0,0.0,1.0,2.0,103.0,35.0,1.43,1.25,0.0,2.0,90,0,6
1257.0,2964.0,0.0,2964.0,0.0,0.0,1.0,3.0,25.0,25.0,2.36,2.43,0.0,4.8,14,0,8
982.0,2310.0,0.0,2310.0,0.0,0.0,1.0,3.0,40.09,31.1,2.35,3.0,0.0,3.0,14,0,6
2500.0,2400.0,0.0,2400.0,0.0,0.0,1.0,2.0,100.0,48.0,0.96,3.44,0.0,4.8,23,0,2
10008.0,44066.0,0.0,44066.0,0.0,0.0,1.0,5.0,99.29,87.0,4.4,3.44,0.0,4.8,107,0,2
9000.0,56291.0,0.0,56291.0,0.0,0.0,1.0,10.0,90.0,60.0,6.25,6.02,0.0,6.5,16,0,8
2375.0,1937.0,0.0,1937.0,0.0,0.0,1.0,2.0,95.0,39.0,0.82,0.75,0.0,2.0,105,0,9
1967.0,2964.0,0.0,2964.0,0.0,0.0,1.0,3.0,100.0,52.0,1.51,0.5,0.0,1.0,46,0,9
2600.0,2398.0,0.0,1672.0,0.0,0.0,1.0,2.0,100.0,38.0,0.92,1.25,0.0,2.0,75,1,6
2200.0,2900.0,0.0,2900.0,0.0,0.0,1.0,3.0,100.0,50.0,1.32,1.25,0.0,2.0,65,0,6
3059.0,1980.0,0.0,1980.0,0.0,0.0,1.0,3.0,141.5,33.0,0.65,3.44,0.0,4.8,33,0,6
2500.0,3280.0,0.0,3280.0,0.0,0.0,1.0,2.0,100.0,80.0,1.31,2.43,0.0,4.8,90,0,8
1900.0,1881.0,0.0,1368.0,0.0,0.0,1.0,2.0,100.0,36.0,0.99,0.75,0.0,2.0,80,0,2
3300.0,2688.0,0.0,2688.0,0.0,0.0,1.0,2.0,66.0,42.0,0.81,1.25,0.0,2.0,89,0,6
1650.0,2250.0,0.0,1500.0,0.0,0.0,1.0,2.0,100.0,50.0,1.36,2.43,0.0,4.8,110,0,1
2755.0,2500.0,0.0,2500.0,0.0,0.0,1.0,3.0,94.75,45.0,0.91,0.75,0.0,2.0,65,0,6
2500.0,2102.0,0.0,2102.0,0.0,0.0,1.0,2.5,100.0,51.0,0.84,0.75,0.0,2.0,100,0,6
2594.0,1524.0,0.0,1524.0,0.0,0.0,2.0,2.0,114.25,60.0,0.59,3.0,0.0,3.0,119,0,6
2348.0,4095.0,0.0,4095.0,0.0,0.0,1.0,3.0,90.0,65.0,1.74,3.44,0.0,4.8,110,0,6
4750.0,496.0,0.0,496.0,0.0,0.0,1.0,1.0,95.0,31.0,0.1,0.5,0.0,1.0,100,0,6
9835.0,6481.0,6481.0,0.0,0.0,6481.0,1.0,1.0,116.33,49.0,0.66,0.75,0.0,2.0,51,1,2
2369.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,103.0,32.0,0.49,1.25,0.0,2.0,61,0,1
2500.0,3060.0,0.0,3060.0,0.0,0.0,1.0,3.0,100.0,57.0,1.22,1.25,0.0,2.0,11,0,9
5583.0,5550.0,5550.0,0.0,0.0,0.0,1.0,1.0,111.67,111.0,0.99,0.0,2.0,4.8,79,0,2
2500.0,2950.0,0.0,2390.0,0.0,0.0,1.0,2.0,100.0,56.0,1.18,1.25,0.0,2.0,90,0,11
2575.0,2250.0,0.0,1550.0,0.0,0.0,2.0,2.0,103.0,48.0,0.87,0.5,0.0,1.0,95,0,6
3500.0,6330.0,3165.0,3165.0,0.0,3165.0,2.0,2.0,87.5,87.5,1.81,2.43,0.0,4.8,117,0,11
2500.0,1795.0,0.0,1240.0,0.0,0.0,1.0,2.0,50.0,37.0,0.72,0.75,0.0,2.0,48,0,0
1800.0,2160.0,0.0,1440.0,0.0,0.0,1.0,2.0,100.0,44.0,1.2,0.75,0.0,2.0,63,0,11
2338.0,2434.0,0.0,2184.0,0.0,0.0,1.0,2.0,89.92,42.0,1.04,0.5,0.0,1.0,110,0,6
2456.0,3292.0,0.0,2168.0,0.0,0.0,1.0,2.0,98.25,55.0,1.34,1.1,0.0,2.0,110,0,11
2625.0,7200.0,0.0,7200.0,0.0,0.0,3.0,3.0,105.0,96.0,2.74,0.75,0.0,2.0,90,1,11
1800.0,2016.0,0.0,2016.0,0.0,0.0,1.0,3.0,100.0,36.08,1.12,0.75,0.0,2.0,60,0,10
2519.0,1160.0,0.0,1160.0,0.0,0.0,1.0,1.0,100.75,46.0,0.46,0.75,0.0,2.0,100,0,11
3600.0,2600.0,0.0,2600.0,0.0,0.0,1.0,2.0,100.0,49.83,0.72,0.75,0.0,2.0,17,0,6
2500.0,3262.0,0.0,2188.0,0.0,0.0,1.0,2.0,100.0,50.0,1.3,1.25,0.0,2.0,105,0,0
6860.0,1398.0,0.0,1398.0,0.0,0.0,1.0,1.5,100.04,26.33,0.2,0.5,0.0,1.0,60,0,6
4688.0,2464.0,0.0,2464.0,0.0,0.0,1.0,2.75,141.0,56.0,0.53,3.44,0.0,4.8,100,0,11
5000.0,700.0,0.0,700.0,0.0,0.0,1.0,1.0,100.0,35.0,0.14,0.5,0.0,1.0,105,0,10
1734.0,3060.0,0.0,3060.0,0.0,0.0,1.0,3.0,82.69,46.38,1.76,3.44,0.0,4.8,15,0,6
18546.0,171348.0,25056.0,146292.0,0.0,8479.0,1.0,13.0,100.0,65.0,9.24,6.02,0.0,6.5,12,0,6
3092.0,3802.0,0.0,3802.0,0.0,0.0,1.0,3.0,114.51,70.0,1.23,0.75,0.0,2.0,18,0,6
1590.0,1900.0,0.0,1900.0,0.0,0.0,1.0,2.0,90.0,55.0,1.19,2.43,0.0,4.8,85,1,9
2729.0,1584.0,0.0,1584.0,0.0,0.0,2.0,2.0,109.17,40.0,0.58,0.75,0.0,2.0,95,1,9
5456.0,3600.0,0.0,3600.0,0.0,0.0,2.0,3.0,87.42,60.0,0.66,2.43,0.0,4.8,89,0,12
9850.0,32600.0,4000.0,28600.0,0.0,4000.0,1.0,5.0,104.17,94.17,3.31,3.44,0.0,4.8,98,1,11
2500.0,1148.0,0.0,1148.0,0.0,0.0,1.0,2.0,100.0,42.0,0.46,0.75,0.0,2.0,100,0,8
7500.0,3825.0,3825.0,0.0,0.0,0.0,2.0,1.0,100.0,51.0,0.51,0.0,1.0,2.4,67,0,6
2549.0,3327.0,0.0,3327.0,0.0,0.0,1.0,3.0,95.01,52.0,1.31,1.1,0.0,2.0,20,1,4
18408.0,6135.0,6135.0,0.0,0.0,0.0,2.0,1.0,122.72,120.0,0.33,0.0,2.0,4.8,89,0,6
3246.0,6500.0,6500.0,0.0,3250.0,3250.0,1.0,2.0,65.28,64.0,2.0,2.43,3.4,4.8,17,0,11
1816.0,2280.0,0.0,2280.0,0.0,0.0,1.0,2.0,90.0,38.0,1.26,2.43,0.0,4.8,26,0,6
3500.0,1408.0,0.0,1408.0,0.0,0.0,2.0,1.5,100.0,45.0,0.4,0.5,0.0,1.0,85,0,11
1756.0,3720.0,1570.0,2150.0,0.0,1570.0,1.0,3.0,70.25,67.0,2.12,2.43,0.0,4.8,89,0,6
5000.0,1470.0,0.0,1470.0,0.0,0.0,1.0,1.5,100.0,36.0,0.29,0.75,0.0,2.0,70,0,8
2510.0,1360.0,0.0,1360.0,0.0,0.0,2.0,2.5,100.42,37.0,0.54,0.75,0.0,2.0,80,0,12
3835.0,891.0,0.0,891.0,0.0,0.0,1.0,1.0,102.5,33.0,0.23,0.5,0.0,1.0,85,0,6
2800.0,2325.0,0.0,2325.0,0.0,0.0,1.0,3.0,100.0,38.5,0.83,1.25,0.0,2.0,33,1,11
2237.0,4536.0,0.0,4536.0,0.0,0.0,1.0,3.0,101.68,52.02,2.03,2.43,0.0,4.8,13,0,6
2500.0,2490.0,0.0,2490.0,0.0,0.0,2.0,2.0,100.0,67.5,1.0,1.25,0.0,2.0,93,0,6
7272.0,3450.0,0.0,3450.0,0.0,0.0,2.0,3.0,124.52,46.0,0.47,0.5,0.0,1.0,121,0,6
4994.0,2660.0,0.0,2660.0,0.0,0.0,1.0,3.5,151.33,40.0,0.53,0.75,0.0,2.0,95,0,9
2020.0,1152.0,0.0,1152.0,0.0,0.0,1.0,2.0,121.0,32.0,0.57,3.44,0.0,4.8,31,0,6
1791.0,1804.0,612.0,1192.0,612.0,0.0,1.0,3.0,95.0,33.0,1.01,1.25,0.0,2.0,121,0,6
1692.0,1690.0,0.0,1690.0,0.0,0.0,1.0,3.0,94.0,35.33,1.0,0.75,0.0,2.0,60,0,6
7603.0,24210.0,0.0,24210.0,0.0,0.0,1.0,5.0,121.5,101.0,3.18,2.43,0.0,4.8,105,0,6
2095.0,3402.0,0.0,3402.0,0.0,0.0,1.0,3.0,95.21,51.0,1.62,2.43,0.0,4.8,15,1,4
6635.0,24540.0,0.0,24540.0,0.0,0.0,1.0,5.0,102.08,92.0,3.7,3.44,0.0,4.8,106,0,6
1656.0,1665.0,0.0,924.0,0.0,0.0,1.0,1.0,75.0,42.0,1.01,0.75,0.0,2.0,70,0,8
8907.0,31568.0,0.0,31568.0,0.0,0.0,1.0,7.0,175.89,92.0,3.54,3.44,1.0,6.5,6,0,6
2342.0,2018.0,0.0,1406.0,0.0,0.0,1.0,2.0,100.0,37.0,0.86,0.75,0.0,2.0,70,0,2
5134.0,7500.0,7500.0,0.0,6500.0,1000.0,1.0,2.0,101.17,75.0,1.46,3.44,0.0,4.8,91,0,9
2500.0,2262.0,0.0,1428.0,0.0,0.0,1.0,2.0,100.0,39.0,0.9,3.44,0.0,4.8,90,0,0
1725.0,1728.0,0.0,1728.0,0.0,0.0,1.0,2.0,103.5,44.0,1.0,3.0,2.0,3.0,100,0,1
15000.0,61200.0,0.0,61200.0,0.0,0.0,1.0,6.0,100.0,88.0,4.08,3.44,0.0,4.8,98,0,6
2565.0,2604.0,0.0,2604.0,0.0,0.0,1.0,2.0,90.0,62.0,1.02,2.43,0.0,4.8,90,0,6
10032.0,3032.0,0.0,3032.0,0.0,0.0,1.0,3.0,114.0,52.0,0.3,0.75,0.0,2.0,65,0,11
10000.0,2480.0,2480.0,0.0,0.0,0.0,1.0,1.0,100.0,62.0,0.25,0.0,2.0,0.0,73,0,6
1900.0,2680.0,0.0,1920.0,0.0,0.0,1.0,2.0,95.0,48.0,1.41,0.75,0.0,2.0,61,1,9
8063.0,2496.0,0.0,2496.0,0.0,0.0,2.0,2.0,161.25,57.0,0.31,0.5,0.0,1.0,85,1,9
4897.0,1352.0,0.0,1352.0,0.0,0.0,1.0,2.5,97.93,26.0,0.28,0.5,0.0,1.0,95,0,1
2945.0,1063.0,0.0,1063.0,0.0,0.0,1.0,1.5,95.0,31.0,0.36,0.75,0.0,2.0,100,0,6
2442.0,4224.0,0.0,2792.0,0.0,0.0,1.0,2.0,100.0,68.0,1.73,2.43,0.0,4.8,100,0,12
2363.0,4095.0,0.0,4095.0,0.0,0.0,1.0,3.0,90.0,65.0,1.73,3.44,0.0,4.8,110,0,11
2375.0,2100.0,0.0,1680.0,0.0,0.0,1.0,2.0,95.0,42.67,0.88,1.25,0.0,2.0,60,1,4
1917.0,2394.0,0.0,1596.0,0.0,0.0,1.0,2.0,100.0,46.0,1.25,0.75,0.0,2.0,60,0,6
2890.0,2925.0,0.0,2160.0,0.0,0.0,1.0,2.5,85.0,38.0,1.01,1.25,0.0,2.0,110,0,6
2500.0,2907.0,0.0,2907.0,0.0,0.0,1.0,3.0,100.0,45.0,1.16,3.44,0.0,4.8,110,0,8
1627.0,2193.0,0.0,1462.0,0.0,0.0,2.0,2.5,81.0,43.0,1.35,0.75,0.0,2.0,81,0,11
2380.0,3216.0,0.0,2144.0,0.0,0.0,1.0,2.0,95.65,48.0,1.35,2.43,0.0,4.8,119,0,2
2550.0,2601.0,0.0,1892.0,0.0,0.0,1.0,2.0,50.0,23.0,1.02,0.5,0.0,1.0,55,0,6
1800.0,1890.0,0.0,1890.0,0.0,0.0,1.0,3.0,100.0,35.0,1.05,0.75,0.0,2.0,75,1,12
2375.0,2100.0,0.0,2100.0,0.0,0.0,2.0,2.0,95.0,50.0,0.88,0.75,0.0,2.0,100,0,9
3000.0,1890.0,0.0,1890.0,0.0,0.0,2.0,2.0,100.0,37.0,0.63,0.75,0.0,2.0,100,0,6
1324.0,1336.0,0.0,1336.0,0.0,0.0,1.0,2.0,80.25,45.0,1.01,3.44,0.0,4.8,119,0,5
2500.0,3750.0,0.0,3750.0,0.0,0.0,1.0,2.0,100.0,75.0,1.5,0.75,0.0,2.0,93,0,9
3325.0,2112.0,0.0,2112.0,0.0,0.0,2.0,2.5,100.0,30.0,0.64,0.75,0.0,2.0,95,0,6
1381.0,2795.0,0.0,1909.0,0.0,0.0,1.0,2.5,75.0,37.0,2.02,6.02,0.0,6.5,80,0,6
3103.0,3103.0,3103.0,0.0,0.0,3103.0,1.0,1.0,58.33,58.33,1.0,3.44,3.4,6.5,89,0,11
6324.0,2564.0,0.0,1182.0,0.0,0.0,1.0,1.0,104.58,34.33,0.41,0.5,0.0,1.0,50,0,6
10455.0,42000.0,0.0,42000.0,0.0,0.0,1.0,5.0,139.25,117.0,4.02,2.43,0.0,4.8,97,0,6
5000.0,3366.0,0.0,2448.0,0.0,0.0,1.0,2.0,100.0,51.0,0.67,0.5,0.0,1.0,55,0,11
3500.0,3588.0,1180.0,2408.0,0.0,1180.0,2.0,2.5,100.0,52.0,1.03,0.0,1.0,2.4,89,0,9
6253.0,1440.0,0.0,1440.0,0.0,0.0,2.0,1.0,125.0,45.0,0.23,0.5,0.0,1.0,70,0,6
1875.0,1629.0,0.0,1260.0,0.0,0.0,1.0,2.0,100.0,35.0,0.87,0.75,0.0,2.0,75,0,6
2682.0,2008.0,0.0,2008.0,0.0,0.0,2.0,2.0,97.5,53.0,0.75,0.75,0.0,2.0,10,0,1
2670.0,3036.0,0.0,3036.0,0.0,0.0,1.0,3.0,122.06,46.0,1.14,3.44,0.0,4.8,19,0,6
1682.0,1894.0,0.0,1332.0,0.0,0.0,1.0,2.0,93.0,37.5,1.13,1.25,0.0,2.0,70,0,0
2900.0,2779.0,0.0,2779.0,0.0,0.0,1.0,2.0,100.0,70.0,0.96,2.43,0.0,4.8,100,1,11
2375.0,2710.0,0.0,2164.0,0.0,0.0,1.0,2.0,95.0,48.0,1.14,1.25,0.0,2.0,121,0,9
16062.0,10183.0,10183.0,0.0,2400.0,0.0,1.0,1.0,77.08,40.0,0.63,6.02,6.0,6.5,89,0,6
28600.0,11045.0,9220.0,1825.0,0.0,9220.0,1.0,2.5,137.75,33.0,0.39,0.5,0.0,1.0,90,1,12
2625.0,4380.0,0.0,4380.0,0.0,0.0,1.0,3.0,50.0,30.0,1.67,1.25,0.0,2.0,16,0,4
2671.0,836.0,0.0,836.0,0.0,0.0,1.0,1.0,102.0,44.0,0.31,0.5,0.0,1.0,90,0,6
11459.0,11400.0,11400.0,0.0,0.0,11400.0,1.0,1.0,75.0,75.0,0.99,4.0,4.0,4.0,30,0,6
12069.0,4779.0,4779.0,0.0,4779.0,0.0,1.0,1.0,158.42,57.0,0.4,2.43,0.0,4.8,55,0,6
9000.0,39000.0,0.0,39000.0,0.0,0.0,1.0,5.0,90.0,78.0,4.33,3.44,0.0,4.8,92,0,6
2630.0,1462.0,0.0,1462.0,0.0,0.0,1.0,2.0,104.5,43.0,0.56,1.1,0.0,2.0,105,0,0
1309.0,2310.0,0.0,1540.0,0.0,0.0,1.0,2.0,52.36,35.0,1.76,1.1,0.0,2.0,110,0,11
1708.0,1360.0,0.0,1360.0,0.0,0.0,1.0,1.5,60.92,53.0,0.8,0.5,0.0,1.0,80,0,6
6098.0,6098.0,6098.0,0.0,0.0,0.0,1.0,1.0,119.54,107.0,1.0,0.0,1.0,2.4,89,0,2
3750.0,1480.0,0.0,1480.0,0.0,0.0,1.0,2.0,150.0,28.0,0.39,1.1,0.0,2.0,100,0,11
4046.0,10444.0,10444.0,0.0,6963.0,3481.0,1.0,3.0,60.58,60.58,2.58,3.44,0.0,4.8,89,0,6
7500.0,29700.0,3000.0,26700.0,0.0,3000.0,1.0,5.0,100.0,90.0,3.96,3.44,0.0,4.8,83,0,6
2212.0,2090.0,0.0,2090.0,0.0,0.0,1.0,2.0,110.58,56.0,0.94,1.25,0.0,2.0,60,0,6
5263.0,3264.0,0.0,2176.0,0.0,0.0,2.0,2.0,105.26,52.0,0.62,1.25,0.0,2.0,95,0,6
3130.0,1664.0,0.0,982.0,0.0,0.0,1.0,1.0,81.58,43.25,0.53,0.75,0.0,2.0,70,0,6
4500.0,752.0,0.0,752.0,0.0,0.0,2.0,1.0,90.0,48.0,0.17,0.5,0.0,1.0,90,0,6
3450.0,1876.0,0.0,1876.0,0.0,0.0,2.0,2.0,101.04,40.0,0.54,1.1,0.0,2.0,95,0,11
1648.0,1418.0,0.0,1418.0,0.0,0.0,1.0,2.0,92.42,45.0,0.86,3.44,0.0,4.8,121,0,11
5000.0,1425.0,0.0,1425.0,0.0,0.0,2.0,1.5,100.0,38.0,0.29,1.1,0.0,2.0,100,0,6
