zipcode_left,latitude_left,longitude_left,address_left,lot,zipcode_right,lotarea,bldgarea,comarea,resarea,officearea,retailarea,numbldgs,numfloors,lotdepth,bldgdepth,yearbuilt,yearalter1,builtfar,residfar,commfar,facilfar,latitude_right,longitude_right,address_right
10462.0,40.850794587937656,-73.86653703997725,BRONXDALE AVENUE,34,10472.0,3846.0,13446.0,0.0,13446.0,0.0,0.0,1.0,4.0,100.0,87.5,1927.0,0.0,3.5,2.43,0.0,4.8,40.827596138945395,-73.8815212489394, COLGATE AVENUE
10467.0,40.87573180777738,-73.88053147969606,ROCHAMBEAU AVENUE,28,10456.0,2200.0,3001.0,0.0,1977.0,0.0,0.0,1.0,2.5,100.17,50.0,1901.0,0.0,1.36,2.43,0.0,4.8,40.83393005229561,-73.89780420889392, CROTONA AVENUE
10453.0,40.85724665201399,-73.90126045298554,CRESTON AVENUE,30,10469.0,2367.0,1330.0,0.0,1330.0,0.0,0.0,1.0,2.0,100.0,35.0,1945.0,0.0,0.56,1.25,0.0,2.0,40.8746965622204,-73.84753073096229, FENTON AVENUE
10458.0,40.8682891506012,-73.89267874407986,GRAND CONCOURSE,60,10461.0,2375.0,2612.0,0.0,2137.0,0.0,0.0,1.0,2.5,95.0,50.0,1940.0,0.0,1.1,1.25,0.0,2.0,40.849974468342,-73.8351495975189, MULFORD AVENUE
10460.0,40.845204883357475,-73.88286333105904,EAST   STREET,22,10461.0,2500.0,1018.0,0.0,1018.0,0.0,0.0,1.0,1.0,100.0,46.0,1925.0,0.0,0.41,0.75,0.0,2.0,40.85143752819521,-73.8514083659347, YATES AVENUE
10468.0,40.86568536485432,-73.90303395037606,UNIVERSITY AVENUE,15,10461.0,2404.0,2166.0,0.0,2166.0,0.0,0.0,2.0,2.0,96.17,60.0,1910.0,0.0,0.9,1.1,0.0,2.0,40.842413418105295,-73.849672032324, ST PETERS AVENUE
10455.0,40.81507480081065,-73.89884832891391,FOX STREET,4,10463.0,1400.0,0.0,,,,,1.0,0.0,84.17,18.0,1924.0,0.0,0.0,0.75,0.0,2.0,40.878916153115895,-73.8982811019339, GILES PLACE
10455.0,40.81507480081065,-73.89884832891391,FOX STREET,55,10472.0,339.0,0.0,,,,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.43,0.0,4.8,40.8318512489706,-73.8579312997029, CROSS BRONX EXPWY
10458.0,40.863759105631964,-73.89425149485061,EAST KINGSBRIDGE ROAD,12,10469.0,1615.0,1432.0,0.0,1432.0,0.0,0.0,1.0,3.0,95.0,34.0,1950.0,0.0,0.89,0.75,0.0,2.0,40.87745956132721,-73.85535321419559, EAST  STREET
10472.0,40.829462092627686,-73.87841034008564,BOYNTON AVENUE,29,10451.0,47211.0,193414.0,193414.0,0.0,0.0,0.0,1.0,6.0,131.04,163.0,1949.0,1972.0,4.1,3.44,3.4,6.5,40.8181570453715,-73.9280499800023, WALTON AVENUE
10472.0,40.829516015505035,-73.87749241876736,WARD AVENUE,2590,10471.0,6631.0,2332.0,0.0,2332.0,0.0,0.0,1.0,2.5,88.42,26.0,1926.0,2005.0,0.35,0.5,0.0,1.0,40.8972465022173,-73.90633739476691, ISELIN AVENUE
10467.0,40.87982987735992,-73.88345324582248,EAST MOSHOLU PARKWAY NORTH,79,10466.0,2500.0,2710.0,0.0,2120.0,0.0,0.0,1.0,2.0,100.0,59.0,1950.0,0.0,1.08,0.75,0.0,2.0,40.891583541181795,-73.84061274609809, MURDOCK AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,210,10471.0,92750.0,180000.0,0.0,180000.0,0.0,0.0,2.0,12.0,334.92,64.0,1960.0,0.0,1.94,0.75,0.0,2.0,40.8903178533584,-73.9119567813424, BLACKSTONE AVENUE
10473.0,40.82131374580071,-73.87650670954116,BOYNTON AVENUE,61,10458.0,6000.0,20920.0,0.0,20920.0,0.0,0.0,1.0,5.0,100.0,88.0,1928.0,1992.0,3.49,3.44,0.0,4.8,40.852478306170795,-73.8855868668596, BEAUMONT AVENUE
10468.0,40.87518162825678,-73.88748956928698,VILLA AVENUE,4,10469.0,2653.0,1368.0,0.0,1368.0,0.0,0.0,1.0,2.0,94.75,35.0,1960.0,0.0,0.52,0.75,0.0,2.0,40.8730926075973,-73.8367302610563, GRACE AVENUE
10454.0,40.80848163877845,-73.92332467287886,WILLIS AVENUE,10,10458.0,12300.0,56222.0,0.0,56222.0,0.0,0.0,1.0,5.0,93.58,81.0,1923.0,0.0,4.57,3.0,0.0,3.0,40.867741515142605,-73.8911827893572, VALENTINE AVENUE
10472.0,40.82867951421309,-73.87809378830754,WESTCHESTER AVENUE,50,10466.0,9180.0,14492.0,12536.0,1956.0,6066.0,6470.0,1.0,2.0,80.25,59.0,1931.0,2000.0,1.58,2.43,0.0,4.8,40.889623194981105,-73.85911347812791, WHITE PLAINS ROAD
10466.0,40.88491742896911,-73.85142394734869,EAST   STREET,31,10468.0,2942.0,3240.0,0.0,3240.0,0.0,0.0,1.0,3.0,76.5,36.92,2008.0,0.0,1.1,1.25,0.0,2.0,40.8607706006315,-73.9111318715495, SEDGWICK AVENUE
10453.0,40.84808910732427,-73.91715969878656,NELSON AVENUE,57,10461.0,2500.0,1872.0,0.0,1872.0,0.0,0.0,1.0,2.0,100.0,50.0,1940.0,0.0,0.75,0.75,0.0,2.0,40.8554495433034,-73.84256823504579, MCDONALD STREET
10457.0,40.84245876949598,-73.91217553200866,GRAND CONCOURSE,52,10456.0,10000.0,39500.0,1200.0,38300.0,0.0,1200.0,1.0,5.0,100.0,88.0,1926.0,0.0,3.95,2.43,0.0,4.8,40.8266737069269,-73.9017466458118, TINTON AVENUE
10453.0,40.853614694903406,-73.9178540846271,SEDGWICK AVENUE,66,10472.0,2500.0,3300.0,0.0,2640.0,0.0,0.0,1.0,2.0,100.0,66.33,1925.0,0.0,1.32,1.25,0.0,2.0,40.8335127774444,-73.867991888202, ST LAWRENCE AVENUE
10451.0,40.820882120191825,-73.92729914174672,EAST   STREET,61,,10884.0,0.0,,,,,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,40.844513870220105,-73.7903458718565, CAROLL STREET
10467.0,40.882762023146135,-73.87891317854226,ROCHAMBEAU AVENUE,118,10465.0,3973.0,1100.0,0.0,1100.0,0.0,0.0,1.0,2.0,119.5,25.0,1940.0,0.0,0.28,0.5,0.0,1.0,40.838237362582895,-73.8199820098865, RAWLINS AVENUE
10452.0,40.83828084741821,-73.92726928685704,UNIVERSITY AVENUE,133,10466.0,2130.0,0.0,,,,,1.0,0.0,75.0,0.0,1930.0,0.0,0.0,0.75,0.0,2.0,40.8900924092667,-73.842052179335, STRANG AVENUE
10461.0,40.841399438232,-73.84873826591672,ST PETERS AVENUE,26,10469.0,2674.0,1905.0,0.0,1320.0,0.0,0.0,1.0,2.0,127.06,37.0,1950.0,0.0,0.71,1.25,0.0,2.0,40.8736513084931,-73.8521144424195, PEARSALL AVENUE
10454.0,40.80709048583933,-73.91605119176768,EAST   STREET,121,10465.0,7923.0,1512.0,0.0,1512.0,0.0,0.0,2.0,2.5,204.75,39.0,1922.0,0.0,0.19,0.5,0.0,1.0,40.8414439011132,-73.822210477784, COUNTRY CLUB ROAD
10456.0,40.82921526535049,-73.9083049321874,GOUVERNEUR PLACE,30,10452.0,25650.0,28800.0,0.0,28800.0,0.0,0.0,2.0,3.0,230.0,48.04,2003.0,0.0,1.12,6.02,0.0,6.5,40.8330269130819,-73.9222701054732, GERARD AVENUE
10467.0,40.87914134996611,-73.87340149307286,HULL AVENUE,33,10461.0,3126.0,1600.0,0.0,1600.0,0.0,0.0,2.0,2.0,100.0,36.0,1930.0,0.0,0.51,1.25,0.0,2.0,40.84570800392978,-73.8268471465485, PARKVIEW AVENUE
10458.0,40.86444800758618,-73.89423232251877,EAST KINGSBRIDGE ROAD,153,10459.0,2100.0,1680.0,0.0,1680.0,0.0,0.0,1.0,2.0,100.0,40.0,1993.0,0.0,0.8,3.44,0.0,4.8,40.8251171598385,-73.8951800819304, TIFFANY STREET
10453.0,40.85044716468002,-73.91389638309387,HARRISON AVENUE,9,10461.0,4240.0,1935.0,0.0,1935.0,0.0,0.0,2.0,2.5,94.75,30.0,1910.0,2008.0,0.46,1.1,0.0,2.0,40.842138343569395,-73.84712466898209, ST RAYMOND AVENUE
10453.0,40.85044716468002,-73.91389638309387,HARRISON AVENUE,39,10466.0,2536.0,1813.0,0.0,1260.0,0.0,0.0,1.0,2.0,96.0,35.0,1960.0,0.0,0.71,1.25,0.0,2.0,40.896635139295704,-73.854106982346, EAST  STREET
10452.0,40.84165233606424,-73.92044573265363,JESUP AVENUE,25,10462.0,1600.0,1968.0,0.0,1312.0,0.0,0.0,1.0,2.0,100.0,30.0,1955.0,0.0,1.23,0.75,0.0,2.0,40.8467880888575,-73.8558102664942, VAN NEST AVENUE
10455.0,40.81637415697893,-73.903333402825,EAST   STREET,49,10469.0,2606.0,3360.0,0.0,3360.0,0.0,0.0,1.0,2.0,104.25,80.0,1930.0,0.0,1.29,0.75,0.0,2.0,40.8798275404447,-73.8570006709725, EAST  STREET
10460.0,40.83211195698048,-73.88772862734658,BRYANT AVENUE,41,10461.0,2375.0,880.0,0.0,880.0,0.0,0.0,1.0,1.0,95.0,40.0,1920.0,0.0,0.37,0.75,0.0,2.0,40.8416567579004,-73.8323873228987, WELLMAN AVENUE
10455.0,40.81637415697893,-73.903333402825,EAST   STREET,26,10472.0,1577.0,1377.0,0.0,1377.0,0.0,0.0,1.0,2.0,88.67,27.0,1925.0,0.0,0.87,1.25,0.0,2.0,40.8305739362896,-73.86864815494921, ROSEDALE AVENUE
10469.0,40.859571199035095,-73.84390329970722,ASTOR AVENUE,40,10457.0,3242.0,6143.0,6143.0,0.0,0.0,0.0,2.0,2.0,129.67,50.0,1931.0,0.0,1.89,0.0,1.0,2.4,40.8482041069415,-73.8995822946202, PARK AVENUE
10451.0,40.82640423914052,-73.91489586065917,EAST   STREET,59,10454.0,10000.0,10000.0,10000.0,0.0,0.0,10000.0,1.0,1.0,100.0,100.0,1931.0,1999.0,1.0,2.43,0.0,4.8,40.80675757430609,-73.9188221982057, EAST  STREET
10467.0,40.88161703030082,-73.88111397862994,DEKALB AVENUE,26,10462.0,3100.0,3220.0,0.0,3220.0,0.0,0.0,1.0,3.0,103.0,52.0,1989.0,0.0,1.04,1.25,0.0,2.0,40.831566622413504,-73.8520381448961, GLEASON AVENUE
10451.0,40.82827207596835,-73.92075441623977,EAST   STREET,141,10474.0,4331.0,4400.0,4400.0,0.0,0.0,0.0,1.0,1.0,88.12,88.0,1959.0,0.0,1.02,0.0,2.0,4.8,40.8140941328669,-73.8919569074804, LONGWOOD AVENUE
10457.0,40.85338985543013,-73.90069142984218,RYER AVENUE,19,10465.0,2632.0,1592.0,0.0,1592.0,0.0,0.0,1.0,2.0,89.0,40.0,1950.0,0.0,0.6,0.5,0.0,1.0,40.8478628505844,-73.8198402972699, WATT AVENUE
10473.0,40.81885309385017,-73.86545942407251,SEWARD AVENUE,45,10466.0,3645.0,2686.0,0.0,1368.0,0.0,0.0,1.0,1.0,97.42,52.0,1920.0,0.0,0.74,1.25,0.0,2.0,40.898488379655795,-73.852402817985, BYRON AVENUE
10467.0,40.86027916972592,-73.86557445290238,HOLLAND AVENUE,76,10470.0,3469.0,3825.0,3825.0,0.0,0.0,0.0,1.0,2.0,115.0,45.0,1930.0,2007.0,1.1,2.43,0.0,4.8,40.9014388455103,-73.85234923983441, WHITE PLAINS ROAD
10453.0,40.85879025103596,-73.90583121815959,GRAND AVENUE,23,10472.0,1602.0,1633.0,0.0,1188.0,0.0,0.0,1.0,2.0,89.0,33.0,1950.0,0.0,1.02,1.25,0.0,2.0,40.83047235305421,-73.8527199217872, CROSS BRONX EXPWY
10453.0,40.84709966303031,-73.91164169805428,TOWNSEND AVENUE,14,10470.0,3500.0,3744.0,0.0,2448.0,0.0,0.0,2.0,2.0,100.0,48.0,1920.0,0.0,1.07,0.75,0.0,2.0,40.900169516359604,-73.86710348153002, EAST  STREET
10456.0,40.82976163969249,-73.91205497897835,CLAY AVENUE,9,10461.0,87.0,0.0,,,,,0.0,0.0,95.13,0.0,0.0,0.0,0.0,2.43,0.0,4.8,40.8382777455726,-73.8459734612355, ROWLAND STREET
10458.0,40.86999770252243,-73.89118994431134,GRAND CONCOURSE,5,10454.0,2500.0,8870.0,8870.0,0.0,0.0,8870.0,1.0,5.0,100.0,77.0,1910.0,0.0,3.55,2.43,0.0,4.8,40.810610194256896,-73.921378724171, WILLIS AVENUE
10454.0,40.80863836169583,-73.91584694839955,EAST   STREET,49,10469.0,3030.0,1811.0,1811.0,0.0,0.0,1811.0,1.0,1.0,90.0,60.0,1930.0,2004.0,0.6,2.0,0.0,2.0,40.877467028872,-73.85917178139391, BRONXWOOD AVENUE
10452.0,40.84582659244013,-73.91594809153665,FEATHERBED LANE,18,10462.0,3000.0,2089.0,0.0,1480.0,0.0,0.0,1.0,2.0,100.0,37.0,1955.0,0.0,0.7,0.75,0.0,2.0,40.8509203779198,-73.85924967480699, RADCLIFF AVENUE
10462.0,40.851647414163054,-73.86586661323294,HOLLAND AVENUE,61,10458.0,2042.0,2640.0,0.0,2640.0,0.0,0.0,1.0,2.5,81.67,48.0,1915.0,0.0,1.29,1.35,0.0,2.0,40.865812257539,-73.89146433571, BAINBRIDGE AVENUE
10462.0,40.83684864765358,-73.85730988333697,UNIONPORT ROAD,50,10466.0,2026.0,1116.0,0.0,1116.0,0.0,0.0,1.0,2.0,95.0,31.0,1959.0,0.0,0.55,0.75,0.0,2.0,40.8894895503545,-73.84076243629559, WILDER AVENUE
10459.0,40.823191918538704,-73.89685599437487,INTERVALE AVENUE,56,10469.0,5000.0,2325.0,0.0,1550.0,0.0,0.0,2.0,2.0,100.0,45.0,1935.0,0.0,0.47,1.25,0.0,2.0,40.864211080438,-73.8599446175742, COLDEN AVENUE
10470.0,40.90564492872672,-73.84902615882892,EAST   STREET,27,10467.0,10000.0,60719.0,0.0,60719.0,0.0,0.0,1.0,6.0,100.0,90.0,1929.0,0.0,6.07,1.25,0.0,2.0,40.8629070074786,-73.8642531752812, MACE AVENUE
10459.0,40.823120733499714,-73.9001765685621,PROSPECT AVENUE,44,10452.0,16819.0,40610.0,8122.0,0.0,0.0,0.0,1.0,4.0,92.25,82.5,2002.0,0.0,2.41,7.52,0.0,7.5,40.8373665838184,-73.922687861449, EDWARD L GRANT HWY
10470.0,40.89932801517425,-73.87046560928725,EAST   STREET,68,10465.0,5000.0,756.0,0.0,756.0,0.0,0.0,2.0,1.0,100.0,36.0,1905.0,0.0,0.15,0.5,0.0,1.0,40.847493595020296,-73.81890515318929, RESEARCH AVENUE
10457.0,40.85457052044229,-73.90120658846259,ANTHONY AVENUE,68,10469.0,2700.0,2142.0,0.0,1360.0,0.0,0.0,1.0,2.0,100.0,44.0,1950.0,0.0,0.79,0.75,0.0,2.0,40.8642321054768,-73.8382451602368, TIEMANN AVENUE
10452.0,40.83768756283411,-73.91463206661571,GRAND CONCOURSE,49,10472.0,1609.0,2181.0,0.0,2181.0,0.0,0.0,1.0,3.0,50.0,31.17,2008.0,0.0,1.36,1.25,0.0,2.0,40.829538363359,-73.86793473079041, COMMONWEALTH AVENUE
10470.0,40.89732152929982,-73.8632207262557,EAST   STREET,20,10461.0,2375.0,0.0,,,,,0.0,0.0,95.0,0.0,0.0,0.0,0.0,1.1,0.0,2.0,40.8490612519405,-73.83377472093079, MAYFLOWER AVENUE
10467.0,40.87573180777738,-73.88053147969606,ROCHAMBEAU AVENUE,34,10461.0,2100.0,1696.0,0.0,1696.0,0.0,0.0,1.0,3.0,43.67,20.25,1970.0,0.0,0.81,0.75,0.0,2.0,40.8404652575601,-73.8303086186061, CODDINGTON AVENUE
10451.0,40.82741127127748,-73.92227666563025,GRAND CONCOURSE,29,10472.0,2112.0,1960.0,0.0,1960.0,0.0,0.0,1.0,2.0,103.0,49.0,1965.0,0.0,0.93,1.25,0.0,2.0,40.8283478464453,-73.8484102082185, CHATTERTON AVENUE
10473.0,40.82131374580071,-73.87650670954116,BOYNTON AVENUE,63,10454.0,1758.0,1683.0,0.0,1122.0,0.0,0.0,1.0,2.0,95.0,30.35,2000.0,0.0,0.96,2.43,0.0,4.8,40.8075422588828,-73.91459848505279, EAST  STREET
10452.0,40.8310250603732,-73.92925021938129,WOODYCREST AVENUE,581,10471.0,2500.0,1520.0,0.0,1520.0,0.0,0.0,1.0,2.0,100.0,49.0,1950.0,0.0,0.61,0.5,0.0,1.0,40.907379600458896,-73.9027054059835, DELAFIELD AVENUE
10457.0,40.84668014092409,-73.90525198485548,EAST   STREET,18,10460.0,2375.0,1908.0,0.0,1908.0,0.0,0.0,1.0,2.5,95.0,34.0,1925.0,0.0,0.8,1.25,0.0,2.0,40.8391504355027,-73.8680059995406, ST LAWRENCE AVENUE
10473.0,40.82131374580071,-73.87650670954116,BOYNTON AVENUE,13,10466.0,5721.0,3960.0,0.0,2640.0,0.0,0.0,2.0,2.0,114.42,60.0,1920.0,0.0,0.69,0.75,0.0,2.0,40.886481584517895,-73.85552887887759, EAST  STREET
10452.0,40.83525940966917,-73.92804955365631,OGDEN AVENUE,27,10466.0,2735.0,1344.0,0.0,1344.0,0.0,0.0,1.0,2.0,109.42,38.0,1925.0,0.0,0.49,0.75,0.0,2.0,40.8864253143408,-73.85014392785659, EAST  STREET
10453.0,40.85614936426443,-73.90195614688277,CRESTON AVENUE,60,10462.0,3742.0,1920.0,0.0,1920.0,0.0,0.0,2.0,2.0,100.0,45.0,1925.0,0.0,0.51,0.75,0.0,2.0,40.851939704404,-73.8578594749703, PAULDING AVENUE
10456.0,40.82697909341446,-73.90255196896786,FOREST AVENUE,19,10472.0,2500.0,1760.0,0.0,1760.0,0.0,0.0,1.0,2.0,100.0,44.0,1960.0,0.0,0.7,2.43,0.0,4.8,40.8328180449224,-73.8750977127834, MORRISON AVENUE
10467.0,40.87914134996611,-73.87340149307286,HULL AVENUE,75,10459.0,2107.0,8000.0,,,,,1.0,4.0,60.25,52.0,1931.0,0.0,3.8,3.44,0.0,4.8,40.82683912665421,-73.89330927808271, EAST  STREET
10457.0,40.842830035932906,-73.89349325533044,CROTONA AVENUE,6,10467.0,2856.0,1982.0,0.0,1982.0,0.0,0.0,1.0,2.0,114.25,50.0,1899.0,0.0,0.69,2.0,0.0,2.0,40.8821089107912,-73.857429724221, EAST  STREET
10459.0,40.823191918538704,-73.89685599437487,INTERVALE AVENUE,1885,10471.0,3154.0,3024.0,0.0,2268.0,0.0,0.0,1.0,3.0,101.75,36.0,1950.0,0.0,0.96,0.5,0.0,1.0,40.9019751770585,-73.8993274181598, VALLES AVENUE
10452.0,40.84255208400629,-73.91216818045122,GRAND CONCOURSE,49,10469.0,1800.0,2034.0,0.0,1260.0,0.0,0.0,1.0,2.0,100.0,35.0,1950.0,0.0,1.13,2.0,0.0,2.0,40.878014787145794,-73.85380792612341, EAST  STREET
10466.0,40.89399297678001,-73.85927783159092,EAST   STREET,14,10466.0,2193.0,1296.0,0.0,1296.0,0.0,0.0,2.0,2.0,109.67,52.0,1940.0,0.0,0.59,0.75,0.0,2.0,40.888947822173,-73.85025035940241, EAST  STREET
10468.0,40.87277956585497,-73.90204010051565,SEDGWICK AVENUE,12,10469.0,2185.0,1596.0,0.0,1596.0,0.0,0.0,1.0,2.0,95.0,42.0,1960.0,0.0,0.73,0.75,0.0,2.0,40.8717824098895,-73.8399515178893, GUNTHER AVENUE
10451.0,40.82586564519824,-73.92591342579004,GERARD AVENUE,20,10469.0,3292.0,2328.0,0.0,2328.0,0.0,0.0,1.0,2.5,131.67,51.0,1910.0,0.0,0.71,2.0,0.0,2.0,40.879724029211395,-73.8576373457843, EAST  STREET
10460.0,40.84371537067008,-73.88647297182162,MARMION AVENUE,22,10473.0,5124.0,3050.0,0.0,2900.0,0.0,0.0,2.0,2.75,103.0,50.0,1899.0,0.0,0.6,0.5,0.0,1.0,40.8257358539761,-73.8512706436418, QUIMBY AVENUE
10466.0,40.8940535932437,-73.85946940346797,EAST   STREET,3,10467.0,1798.0,1890.0,0.0,1890.0,0.0,0.0,1.0,3.0,91.42,42.0,1960.0,0.0,1.05,2.43,0.0,4.8,40.8698751092096,-73.8636676746358, ADEE AVENUE
10465.0,40.83138989227303,-73.82570638128273,BARKLEY AVENUE,1,10469.0,4218.0,3364.0,0.0,2288.0,0.0,0.0,1.0,2.0,116.75,52.0,1950.0,0.0,0.8,0.5,0.0,1.0,40.858064748307704,-73.84020866067591, PELHAM PARKWAY NORTH
10451.0,40.820882120191825,-73.92729914174672,EAST   STREET,45,10461.0,2340.0,2310.0,900.0,1410.0,0.0,900.0,1.0,2.0,93.5,55.0,1931.0,0.0,0.99,2.43,0.0,4.8,40.8424347485032,-73.8513055930274, EAST TREMONT AVENUE
10457.0,40.84439424893464,-73.90580099731008,TOPPING AVENUE,456,10471.0,94750.0,18847.0,18847.0,0.0,0.0,0.0,1.0,2.0,231.08,77.0,1931.0,0.0,0.2,0.5,0.0,1.0,40.891380775308,-73.912917452095, INDEPENDENCE AVENUE
10470.0,40.89722662711058,-73.86420478834839,EAST   STREET,25,10464.0,5000.0,2490.0,0.0,2490.0,0.0,0.0,1.0,2.0,100.0,56.0,1920.0,2016.0,0.5,0.5,0.0,1.0,40.8470570673132,-73.78971255893491, BAY STREET
10454.0,40.80784371554238,-73.91392259873919,EAST   STREET,60,10461.0,2513.0,3000.0,0.0,3000.0,0.0,0.0,1.0,2.0,100.5,75.0,1930.0,0.0,1.19,0.75,0.0,2.0,40.836090480192794,-73.8305113101828, BRADFORD AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,50,10467.0,12800.0,4905.0,4905.0,0.0,0.0,0.0,1.0,1.0,100.0,45.0,1930.0,0.0,0.38,1.35,0.0,2.0,40.8747197416709,-73.87863493375609, EAST  STREET
10458.0,40.86822859552144,-73.88958752226145,EAST   STREET,14,10472.0,2225.0,1809.0,0.0,1406.0,0.0,0.0,1.0,2.0,100.0,37.0,1940.0,0.0,0.81,2.43,0.0,4.8,40.824111254439,-73.8797461551249, EVERGREEN AVENUE
10460.0,40.83728097949399,-73.88567443877005,VYSE AVENUE,13,10472.0,2575.0,1692.0,0.0,1692.0,0.0,0.0,2.0,2.0,103.0,51.0,1925.0,0.0,0.66,1.25,0.0,2.0,40.830295327711,-73.8559869351072, POWELL AVENUE
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,73,10475.0,7125.0,1584.0,0.0,1584.0,0.0,0.0,3.0,2.0,95.0,38.0,1925.0,0.0,0.22,0.5,0.0,1.0,40.8614744094192,-73.8255588474244, BOLLER AVENUE
10453.0,40.85614936426443,-73.90195614688277,CRESTON AVENUE,65,10462.0,1800.0,1842.0,0.0,1296.0,0.0,0.0,1.0,2.0,100.0,36.0,1940.0,0.0,1.02,2.43,0.0,4.8,40.8550262247777,-73.86132314686441, BOGART AVENUE
10457.0,40.84478920984318,-73.8929009869132,BELMONT AVENUE,67,10470.0,2100.0,3049.0,0.0,2166.0,0.0,0.0,1.0,2.0,84.42,57.0,1920.0,0.0,1.45,0.75,0.0,2.0,40.9026598194891,-73.8478066226349, OSMAN PLACE
10461.0,40.84124710449677,-73.84978670550788,SEDDON STREET,5,10466.0,4071.0,1220.0,1220.0,0.0,0.0,0.0,2.0,1.0,127.58,40.0,1949.0,0.0,0.3,0.0,1.0,2.4,40.8886876025695,-73.8289052150483, EAST  STREET
10458.0,40.870122449699785,-73.88400538088398,PERRY AVENUE,45,10454.0,1733.0,2503.0,0.0,2503.0,0.0,0.0,1.0,3.0,100.0,45.0,1901.0,2002.0,1.44,3.0,2.0,3.0,40.805357541746396,-73.9224866379176, EAST  STREET
10458.0,40.86640486876999,-73.89411351479727,GRAND CONCOURSE,78,10472.0,5150.0,880.0,0.0,880.0,0.0,0.0,2.0,1.0,103.0,44.0,1945.0,0.0,0.17,1.25,0.0,2.0,40.8285167420507,-73.8559799443702, BLACKROCK AVENUE
10451.0,40.82619710600771,-73.9169051167292,EAST   STREET,61,10453.0,2775.0,4140.0,0.0,3312.0,0.0,0.0,1.0,2.0,100.0,72.0,1920.0,0.0,1.49,1.25,0.0,2.0,40.852885434849,-73.9152632143378, LORING PLACE SOUTH
10472.0,40.827179160354326,-73.88169543219863,COLGATE AVENUE,60,10458.0,12000.0,66469.0,1000.0,65469.0,1000.0,0.0,1.0,6.0,96.75,86.0,1927.0,0.0,5.54,6.02,0.0,6.5,40.8713725452911,-73.8880998444592, GRAND CONCOURSE
10472.0,40.82906101434147,-73.8657242460269,BEACH AVENUE,14,10456.0,2519.0,3552.0,0.0,3552.0,0.0,0.0,1.0,3.0,100.75,55.0,1905.0,0.0,1.41,3.44,0.0,4.8,40.830497731532795,-73.9164841901483, GRANT AVENUE
10457.0,40.846858057150335,-73.89516750966959,MONTEREY AVENUE,110,10465.0,3742.0,1073.0,0.0,1073.0,0.0,0.0,2.0,1.0,100.0,35.0,1935.0,1998.0,0.29,0.5,0.0,1.0,40.816459951599995,-73.80112083332021, GLENNON PLACE
10462.0,40.850794587937656,-73.86653703997725,BRONXDALE AVENUE,21,10473.0,5150.0,1490.0,0.0,1140.0,0.0,0.0,2.0,2.0,103.0,30.0,1920.0,0.0,0.29,0.5,0.0,1.0,40.827257085745394,-73.8455075558987, BRUCKNER BOULEVARD
10457.0,40.85606766856058,-73.8995161984293,RYER AVENUE,1,10455.0,10757.0,48716.0,0.0,48716.0,0.0,0.0,1.0,6.0,100.0,90.0,1923.0,1982.0,4.53,3.44,0.0,4.8,40.814075079279704,-73.9114615597397, EAST  STREET
10455.0,40.812959759479796,-73.9137606411693,EAST   STREET,58,10460.0,3600.0,3472.0,0.0,3472.0,0.0,0.0,2.0,2.0,100.0,62.0,1924.0,0.0,0.96,2.43,0.0,4.8,40.836160189069,-73.8645571038587, LELAND AVENUE
10470.0,40.899892311255705,-73.85564803858941,MATILDA AVENUE,46,10462.0,2500.0,2780.0,0.0,2780.0,0.0,0.0,1.0,2.0,100.0,68.0,1935.0,0.0,1.11,0.75,0.0,2.0,40.8507349681135,-73.8580138638777, COLDEN AVENUE
10453.0,40.85614936426443,-73.90195614688277,CRESTON AVENUE,38,10468.0,15000.0,63108.0,0.0,63108.0,0.0,0.0,1.0,6.0,100.0,87.0,1926.0,1990.0,4.21,3.44,0.0,4.8,40.8617633824499,-73.9033108107124, DAVIDSON AVENUE
10457.0,40.85443910241399,-73.89842336580149,TIEBOUT AVENUE,56,10466.0,2500.0,2384.0,0.0,2384.0,0.0,0.0,2.0,2.5,100.0,44.0,1910.0,0.0,0.95,0.75,0.0,2.0,40.89301991093429,-73.837321512449, AMUNDSON AVENUE
10469.0,40.875240934577896,-73.8567899616676,EAST   STREET,42,10465.0,2500.0,984.0,0.0,984.0,0.0,0.0,1.0,1.0,100.0,46.0,1920.0,0.0,0.39,0.5,0.0,1.0,40.830016049286996,-73.82295648809901, LOGAN AVENUE
10455.0,40.81507480081065,-73.89884832891391,FOX STREET,784,10471.0,2375.0,1715.0,0.0,1373.0,0.0,0.0,1.0,2.5,95.0,38.5,1935.0,0.0,0.72,0.5,0.0,1.0,40.908580702707,-73.9014482802283, LIEBIG AVENUE
10458.0,40.86999770252243,-73.89118994431134,GRAND CONCOURSE,86,10453.0,12500.0,0.0,,,,,3.0,1.0,100.0,40.0,1955.0,0.0,0.0,0.0,2.0,6.5,40.847386094706,-73.9129858909057, JEROME AVENUE
