lotarea,bldgarea,resarea,numbldgs,numfloors,lotdepth,bldgdepth,builtfar,residfar,year,status,complaint
1980.0,2125.0,1480.0,1.0,2.0,99.0,37.0,1.07,0.75,70,1,0
4629.0,20250.0,20250.0,1.0,5.0,92.42,81.0,4.37,3.44,106,1,0
2500.0,1278.0,1278.0,2.0,2.0,100.0,36.0,0.51,0.75,100,1,0
2825.0,2750.0,2000.0,1.0,2.0,100.0,50.0,0.97,1.25,60,1,4
2375.0,990.0,990.0,2.0,2.0,95.0,24.0,0.42,0.5,100,1,0
2000.0,1840.0,1840.0,1.0,2.0,100.0,46.0,0.92,2.43,60,0,2
2500.0,1512.0,1512.0,2.0,2.0,100.0,33.0,0.6,0.75,105,0,0
2268.0,7236.0,7236.0,1.0,3.0,84.01,67.0,3.19,1.1,15,0,0
1900.0,3705.0,3705.0,1.0,3.0,100.0,65.0,1.95,3.44,14,1,3
1606.0,1384.0,1384.0,1.0,2.0,97.33,45.0,0.86,2.43,119,1,3
3656.0,1971.0,1548.0,2.0,2.0,114.25,39.0,0.54,1.25,95,0,2
3356.0,1908.0,1908.0,1.0,3.0,108.25,36.0,0.57,1.25,55,0,1
2738.0,2508.0,1672.0,1.0,2.0,109.5,38.0,0.92,2.43,119,0,3
2467.0,2604.0,2604.0,2.0,2.0,100.0,62.0,1.06,2.43,90,1,3
34832.0,4140.0,3040.0,1.0,2.0,137.92,70.0,0.12,0.5,45,1,3
2500.0,1350.0,675.0,1.0,1.0,100.0,27.0,0.54,0.75,90,1,3
2500.0,1428.0,1428.0,1.0,2.0,100.0,34.0,0.57,0.75,70,1,2
3177.0,2244.0,2244.0,2.0,2.0,95.0,50.0,0.71,0.75,90,0,0
5616.0,15536.0,15536.0,1.0,4.0,108.0,98.0,2.77,0.0,89,0,0
13781.0,47037.0,46025.0,1.0,5.0,87.42,75.5,3.41,2.43,108,0,0
1800.0,2106.0,1332.0,1.0,2.0,100.0,37.0,1.17,0.75,65,1,3
3021.0,1168.0,1168.0,1.0,2.0,104.17,39.5,0.39,0.75,95,1,3
2494.0,1420.0,1080.0,1.0,2.0,95.0,30.0,0.57,0.75,70,1,3
2000.0,1424.0,1424.0,1.0,2.0,100.0,35.5,0.71,1.25,80,0,1
1900.0,2680.0,1920.0,1.0,2.0,95.0,48.0,1.41,0.75,61,1,1
1892.0,1152.0,1152.0,2.0,2.0,97.42,36.0,0.61,0.75,95,1,2
2486.0,2260.0,2260.0,1.0,3.0,115.42,50.0,0.91,2.43,60,1,2
3700.0,864.0,864.0,2.0,2.0,100.0,24.0,0.23,0.75,95,1,1
2939.0,1940.0,1940.0,2.0,2.5,116.0,24.0,0.66,0.5,90,0,0
2500.0,396.0,396.0,1.0,1.0,100.0,22.0,0.16,0.5,85,0,0
2708.0,1933.0,1406.0,1.0,2.0,100.0,37.0,0.71,0.75,60,0,0
1768.0,1188.0,1188.0,1.0,2.0,110.5,42.0,0.67,3.0,119,1,3
1960.0,3237.0,3237.0,1.0,3.0,99.25,57.0,1.65,2.43,119,1,3
2000.0,1463.0,836.0,1.0,1.0,100.0,39.0,0.73,0.75,75,0,0
5600.0,1920.0,1920.0,3.0,2.0,112.0,44.0,0.34,0.5,90,0,0
1152.0,1048.0,1048.0,1.0,2.0,72.0,32.0,0.91,0.5,80,0,3
2500.0,3492.0,3492.0,1.0,3.0,100.0,56.0,1.4,3.0,100,1,3
3825.0,3564.0,2376.0,2.0,2.0,101.33,53.0,0.93,1.25,100,1,3
2500.0,1796.0,1796.0,1.0,2.0,100.0,40.0,0.72,0.75,80,0,0
2320.0,1420.0,1120.0,2.0,2.0,95.0,35.33,0.61,0.5,50,0,0
2549.0,2033.0,2033.0,1.0,2.0,103.0,53.0,0.8,1.25,95,1,3
2500.0,1301.0,1301.0,2.0,2.5,100.0,36.0,0.52,0.75,90,1,3
2147.0,2782.0,2184.0,1.0,2.0,97.58,52.0,1.3,0.75,65,1,3
3742.0,2190.0,1300.0,2.0,1.75,100.0,56.0,0.59,0.5,80,1,1
2800.0,1992.0,1992.0,1.0,2.5,100.0,42.0,0.71,3.44,119,0,0
3165.0,2394.0,2394.0,1.0,3.0,165.0,42.0,0.76,2.43,25,0,0
2159.0,3024.0,3024.0,1.0,3.0,102.0,48.0,1.4,3.44,25,1,0
2917.0,1953.0,1953.0,1.0,2.0,116.67,45.0,0.67,1.1,100,1,3
2500.0,3000.0,3000.0,2.0,3.0,100.0,50.0,1.2,1.25,90,1,3
2500.0,2295.0,1530.0,1.0,3.0,100.0,45.0,0.92,0.75,6,1,3
2500.0,2520.0,1920.0,1.0,2.0,100.0,48.0,1.01,1.25,80,1,3
2850.0,2110.0,1480.0,1.0,2.0,95.0,37.0,0.74,1.25,70,1,2
2575.0,2724.0,2016.0,1.0,2.0,103.0,48.0,1.06,0.5,110,1,4
3750.0,4212.0,4212.0,1.0,3.0,100.0,52.0,1.12,1.25,31,1,3
3750.0,1530.0,1530.0,2.0,2.0,75.0,36.0,0.41,0.75,90,0,2
3170.0,3861.0,3861.0,1.0,3.0,126.22,52.0,1.22,3.44,18,1,3
2266.0,1677.0,948.0,1.0,1.0,103.0,42.33,0.74,1.25,70,1,3
5000.0,23400.0,23400.0,1.0,5.0,100.0,88.0,4.68,3.44,92,1,4
2500.0,1296.0,1296.0,1.0,2.5,100.0,26.0,0.52,0.75,89,0,0
10000.0,2656.0,2656.0,1.0,2.0,100.0,75.0,0.27,0.5,85,0,0
2514.0,1712.0,1712.0,1.0,2.0,114.25,46.0,0.68,0.75,70,0,0
2836.0,1104.0,1104.0,1.0,2.0,100.0,30.0,0.39,2.43,20,1,3
10175.0,9254.0,0.0,1.0,1.0,100.0,100.0,0.91,2.43,91,1,3
2500.0,2313.0,1482.0,1.0,2.0,100.0,39.0,0.93,0.75,75,0,3
2500.0,2970.0,2112.0,1.0,2.0,100.0,52.0,1.19,0.75,70,1,3
2500.0,3654.0,3654.0,2.0,3.0,100.0,58.0,1.46,1.25,94,1,3
1125.0,3000.0,2000.0,1.0,3.0,45.0,40.0,2.67,1.25,100,0,2
1615.0,1632.0,1632.0,1.0,3.0,95.0,32.0,1.01,0.75,70,0,1
2500.0,2055.0,1440.0,1.0,2.0,100.0,36.0,0.82,1.25,65,0,0
2559.0,3070.0,2200.0,1.0,2.0,101.33,54.0,1.2,1.25,100,1,2
3175.0,2604.0,2604.0,2.0,2.0,114.42,48.0,0.82,2.43,85,1,4
1800.0,1782.0,1296.0,1.0,2.0,100.0,36.0,0.99,1.25,75,1,3
2488.0,2680.0,2680.0,1.0,2.0,99.5,71.0,1.08,1.25,85,1,2
4100.0,4250.0,0.0,1.0,1.0,87.17,87.17,1.04,2.43,89,1,3
2349.0,2214.0,1930.0,1.0,2.0,91.5,46.5,0.94,1.25,70,1,3
2500.0,3275.0,3275.0,1.0,3.0,100.0,49.0,1.31,0.75,72,1,3
5495.0,720.0,720.0,2.0,2.0,157.0,20.0,0.13,0.5,95,1,3
2500.0,3133.0,3133.0,2.0,3.0,100.0,58.0,1.25,1.25,17,0,0
2000.0,2937.0,1958.0,1.0,2.0,100.0,50.0,1.47,2.43,121,0,1
1923.0,1480.0,1480.0,2.0,2.5,76.92,35.0,0.77,2.0,110,0,0
5000.0,740.0,740.0,2.0,1.0,100.0,35.0,0.15,0.75,90,0,0
2185.0,2820.0,2256.0,1.0,2.0,87.42,52.5,1.29,0.75,55,0,0
1988.0,1320.0,1320.0,1.0,2.0,99.42,30.0,0.66,0.75,85,1,4
3555.0,1584.0,1056.0,1.0,1.0,95.0,48.08,0.45,0.75,60,0,4
2431.0,1258.0,1258.0,1.0,2.0,97.25,37.0,0.52,0.5,55,1,3
2810.0,2215.0,2215.0,1.0,2.75,112.42,40.0,0.79,2.43,100,1,1
1800.0,1665.0,1152.0,1.0,2.0,100.0,32.0,0.93,0.75,64,1,2
2375.0,2209.0,2209.0,1.0,2.0,95.0,45.0,0.93,1.25,119,0,3
5621.0,3912.0,2572.0,2.0,2.0,112.42,56.5,0.7,0.75,85,1,3
2500.0,3080.0,2240.0,1.0,2.0,100.0,56.0,1.23,2.43,90,1,2
2500.0,2268.0,2268.0,1.0,2.0,100.0,54.0,0.91,1.25,100,1,2
2689.0,3300.0,3300.0,1.0,3.0,70.99,50.0,1.23,0.75,20,0,0
2500.0,2640.0,2640.0,1.0,2.0,100.0,66.0,1.06,1.1,85,1,4
2500.0,2637.0,2637.0,1.0,2.0,100.0,61.0,1.05,2.43,121,1,3
1758.0,1432.0,1432.0,1.0,3.0,100.0,32.0,0.81,2.43,60,1,3
2642.0,3280.0,3280.0,1.0,2.0,100.0,80.0,1.24,2.43,93,1,2
3951.0,668.0,668.0,2.0,1.0,101.08,54.0,0.17,0.5,95,0,2
2400.0,1744.0,1296.0,1.0,2.0,100.0,36.0,0.73,0.5,60,1,1
1617.0,1530.0,1224.0,1.0,2.0,77.0,34.0,0.95,2.43,119,0,0
2033.0,2580.0,1720.0,1.0,2.0,100.0,42.83,1.27,3.44,28,0,0
2375.0,1062.0,1062.0,2.0,2.0,95.0,24.0,0.45,0.5,100,1,1
2720.0,3158.0,3158.0,1.0,2.75,85.0,52.0,1.16,0.5,100,0,3
2975.0,1734.0,1156.0,1.0,2.0,126.17,22.0,0.58,0.5,60,0,3
5150.0,4050.0,3150.0,2.0,2.0,103.0,45.0,0.79,0.5,90,1,3
3150.0,1898.0,904.0,1.0,1.0,137.0,38.5,0.6,0.75,65,0,3
1360.0,1632.0,1088.0,1.0,2.0,85.0,34.0,1.2,0.75,80,1,3
5000.0,2281.0,1454.0,2.0,2.0,100.0,33.0,0.46,0.75,110,1,2
2900.0,2160.0,1360.0,2.0,2.0,100.0,34.0,0.74,0.75,80,0,0
2090.0,1890.0,1890.0,1.0,2.0,95.0,46.0,0.9,0.75,55,1,2
2100.0,3025.0,2200.0,1.0,2.0,100.0,50.0,1.44,0.75,60,1,3
1728.0,1280.0,1280.0,2.0,2.0,92.48,40.0,0.74,1.25,65,1,1
2598.0,2120.0,1280.0,1.0,2.0,95.0,35.0,0.82,2.0,75,1,3
2239.0,3704.0,2480.0,1.0,2.0,90.05,54.0,1.65,1.1,110,1,3
2913.0,1960.0,1960.0,1.0,2.0,95.0,49.0,0.67,1.25,55,1,3
2500.0,5520.0,5520.0,1.0,3.0,100.0,60.0,2.21,3.44,116,0,0
2375.0,3766.0,2464.0,1.0,2.0,95.0,59.0,1.59,1.25,95,1,3
2660.0,1801.0,988.0,1.0,1.0,95.0,48.0,0.68,0.75,75,0,0
3300.0,1840.0,1000.0,1.0,1.0,100.0,52.0,0.56,1.25,75,0,0
3500.0,1056.0,1056.0,2.0,2.0,100.0,48.0,0.3,1.25,100,1,3
1800.0,1732.0,1260.0,1.0,2.0,100.0,35.0,0.96,0.75,75,0,0
1751.0,1276.0,928.0,1.0,2.0,109.42,29.33,0.73,0.75,70,1,2
2742.0,3220.0,2575.0,2.0,2.0,100.0,70.0,1.17,1.25,85,0,0
2375.0,3186.0,2124.0,1.0,2.0,95.0,59.0,1.34,0.75,95,0,1
1886.0,2901.0,2901.0,1.0,3.0,93.5,48.8,1.54,1.25,20,1,1
3897.0,1146.0,1146.0,2.0,2.0,97.42,34.0,0.29,0.75,95,1,4
2024.0,1683.0,1224.0,1.0,2.0,112.42,34.0,0.83,0.75,60,0,3
2000.0,1760.0,1760.0,1.0,2.0,100.0,44.0,0.88,1.25,55,1,3
2375.0,3104.0,2096.0,1.0,2.0,95.0,48.0,1.31,1.25,121,1,3
2500.0,2650.0,2650.0,1.0,3.0,100.0,50.0,1.06,1.25,60,1,2
1335.0,1566.0,1566.0,1.0,2.0,74.17,51.0,1.17,3.44,119,0,1
40233.0,111610.0,0.0,1.0,3.0,290.36,270.36,2.77,0.0,15,0,1
2472.0,2660.0,2660.0,1.0,2.0,103.0,72.0,1.08,1.25,80,0,2
2842.0,2080.0,2080.0,2.0,2.0,100.0,46.0,0.73,0.75,95,1,3
1900.0,1557.0,890.0,1.0,1.0,95.0,46.0,0.82,0.75,75,1,3
2500.0,1680.0,1680.0,1.0,2.0,100.0,34.0,0.67,0.75,90,1,2
2538.0,2640.0,2640.0,1.0,3.0,100.0,34.0,1.04,3.44,100,0,0
5000.0,1870.0,1360.0,1.0,2.0,100.0,34.0,0.37,0.75,80,1,1
5000.0,1200.0,1200.0,2.0,2.0,100.0,30.0,0.24,0.75,100,0,0
2500.0,1620.0,900.0,1.0,1.5,100.0,45.0,0.65,0.75,85,0,0
1798.0,2750.0,2000.0,1.0,2.0,91.42,55.0,1.53,2.43,60,1,2
3690.0,2950.0,2950.0,1.0,3.0,120.0,54.0,0.8,1.25,50,0,0
2500.0,1912.0,1912.0,1.0,2.0,100.0,50.0,0.76,3.44,110,1,3
1890.0,1714.0,1188.0,1.0,2.0,105.0,33.0,0.91,1.25,60,1,3
4254.0,2243.0,2243.0,2.0,2.5,85.08,30.0,0.53,0.75,95,0,0
15720.0,64400.0,64400.0,1.0,6.0,139.92,119.0,4.1,3.44,81,0,0
2500.0,2362.0,1890.0,1.0,2.0,100.0,45.5,0.94,0.75,60,0,2
3166.0,3600.0,3600.0,1.0,3.0,145.0,55.0,1.14,0.75,110,0,0
2500.0,2500.0,0.0,1.0,1.0,100.0,100.0,1.0,7.52,89,0,3
1560.0,1355.0,986.0,1.0,2.0,78.0,29.0,0.87,0.75,65,1,3
2250.0,3510.0,3510.0,1.0,3.0,100.0,52.0,1.56,2.43,16,0,0
2500.0,1686.0,938.0,1.0,1.0,100.0,46.0,0.67,0.75,70,1,3
2229.0,2397.0,2397.0,1.0,3.0,69.75,39.0,1.08,3.44,23,1,3
5000.0,2146.0,1037.0,2.0,1.0,100.0,48.0,0.43,1.25,70,0,0
1307.0,2712.0,2712.0,1.0,3.0,40.0,28.0,2.07,2.43,15,1,1
2575.0,1385.0,1385.0,2.0,2.0,103.0,38.0,0.54,0.5,95,1,3
2375.0,2090.0,2090.0,1.0,2.5,95.0,40.0,0.88,1.25,110,0,0
2000.0,4350.0,4350.0,1.0,3.0,100.0,62.0,2.18,3.44,121,0,3
2735.0,1422.0,1422.0,2.0,2.0,109.42,33.0,0.52,0.75,90,1,3
2228.0,3150.0,2142.0,1.0,2.0,89.16,63.0,1.41,2.43,110,0,0
3521.0,2900.0,2900.0,2.0,3.0,95.7,53.0,0.82,1.1,100,0,0
2613.0,2584.0,2584.0,1.0,2.0,80.0,58.0,0.99,0.75,100,1,4
3000.0,4050.0,0.0,1.0,2.0,100.0,75.0,1.35,1.25,90,0,0
2500.0,2880.0,1920.0,2.0,2.5,100.0,43.0,1.15,0.75,90,0,0
1520.0,1536.0,1024.0,1.0,2.0,95.0,32.0,1.01,0.75,70,1,1
1824.0,1800.0,1260.0,1.0,2.0,101.33,35.0,0.99,0.75,60,0,3
7475.0,14168.0,0.0,1.0,2.0,115.58,89.0,1.9,2.43,100,0,0
9995.0,18535.0,18535.0,1.0,3.0,95.83,67.0,1.85,2.43,63,1,3
2200.0,1641.0,938.0,1.0,1.0,100.0,39.0,0.75,0.75,70,1,3
2500.0,1368.0,1368.0,1.0,2.0,50.0,32.0,0.55,2.43,90,0,0
2500.0,5375.0,5375.0,1.0,3.0,100.0,83.0,2.15,1.25,93,0,0
2600.0,2915.0,2332.0,2.0,2.0,100.0,53.0,1.12,3.44,75,0,0
2500.0,2700.0,2700.0,1.0,2.0,100.0,67.42,1.08,2.43,59,1,3
2470.0,1800.0,1800.0,1.0,2.0,95.0,45.0,0.73,0.75,70,1,2
9658.0,10335.0,0.0,1.0,2.0,141.0,75.0,1.07,1.25,95,1,1
1826.0,2160.0,2160.0,1.0,2.0,84.25,51.3,1.18,0.75,15,0,0
2500.0,4800.0,2400.0,1.0,3.0,100.0,48.0,1.92,2.43,110,0,0
6365.0,1488.0,0.0,1.0,1.0,102.2,24.0,0.23,0.0,89,0,0
4701.0,2920.0,2920.0,2.0,2.75,95.01,41.0,0.62,1.25,90,0,0
2375.0,1860.0,1860.0,2.0,2.0,95.0,42.0,0.78,1.25,119,0,0
2375.0,1344.0,1344.0,2.0,2.0,95.0,38.0,0.57,1.1,80,1,3
2125.0,1323.0,756.0,1.0,1.0,85.0,42.0,0.62,0.75,92,1,3
4488.0,3510.0,2340.0,2.0,2.0,89.17,44.0,0.78,0.75,90,0,2
3555.0,1980.0,1980.0,2.0,2.0,95.0,45.0,0.56,0.75,100,1,3
2825.0,4827.0,3620.0,1.0,3.0,113.0,60.0,1.71,3.44,13,0,3
3750.0,10972.0,10972.0,1.0,4.0,75.0,67.0,2.93,3.44,116,1,2
1250.0,2000.0,2000.0,1.0,3.0,50.0,40.0,1.6,2.43,16,0,0
2500.0,1776.0,1776.0,2.0,2.0,100.0,40.0,0.71,2.43,100,1,4
5175.0,700.0,700.0,2.0,1.5,103.33,28.0,0.14,0.75,100,1,2
3080.0,10100.0,10100.0,1.0,4.0,79.99,52.5,3.28,2.43,12,1,1
2399.0,2536.0,2536.0,1.0,3.0,114.25,48.0,1.06,0.75,50,0,1
1380.0,1216.0,1216.0,1.0,2.0,67.5,38.0,0.88,0.75,75,0,0
4500.0,2951.0,2119.0,1.0,2.0,100.0,43.0,0.66,0.75,80,0,0
2408.0,2125.0,1480.0,1.0,2.0,100.33,37.0,0.88,0.75,65,0,0
2458.0,1280.0,1280.0,1.0,2.0,98.33,31.0,0.52,0.75,90,1,3
2700.0,1686.0,1124.0,1.0,2.0,100.0,30.38,0.62,2.43,22,1,3
2530.0,2090.0,2090.0,1.0,2.0,115.0,47.6,0.83,3.44,24,1,4
2588.0,3588.0,3588.0,2.0,3.0,112.5,52.0,1.39,3.44,17,1,2
1465.0,2038.0,2038.0,1.0,2.0,62.17,37.0,1.39,3.44,119,1,2
2000.0,2280.0,2280.0,1.0,3.0,100.0,38.0,1.14,3.44,19,1,3
2500.0,1778.0,1778.0,2.0,2.5,100.0,36.0,0.71,0.75,95,1,1
1700.0,2900.0,2900.0,1.0,3.0,85.0,50.0,1.71,2.43,50,0,0
3550.0,2351.0,2351.0,3.0,2.75,114.51,35.0,0.66,2.0,100,1,4
3342.0,2520.0,2520.0,1.0,3.0,100.0,42.0,0.75,3.44,33,0,4
2140.0,3102.0,3102.0,1.0,3.0,95.12,47.0,1.45,3.44,23,1,3
4820.0,1690.0,1690.0,2.0,2.5,96.62,40.0,0.35,2.43,110,1,3
2500.0,2731.0,2731.0,2.0,2.75,100.0,50.0,1.09,0.0,121,1,2
2375.0,3300.0,2112.0,1.0,3.0,95.0,54.0,1.39,1.25,114,1,1
2375.0,2240.0,2240.0,1.0,2.0,95.0,56.0,0.94,1.25,100,0,2
1900.0,3411.0,2274.0,1.0,2.0,95.0,61.0,1.8,3.44,121,1,3
2375.0,2320.0,2320.0,1.0,2.0,95.0,52.0,0.98,1.25,95,0,0
2500.0,1858.0,1858.0,2.0,2.5,100.0,38.0,0.74,0.75,92,1,4
3236.0,1700.0,1700.0,1.0,2.0,103.0,45.0,0.53,0.5,55,1,3
1650.0,1230.0,1230.0,1.0,2.0,100.0,36.0,0.75,0.75,119,0,3
2500.0,3280.0,3280.0,1.0,2.0,100.0,80.0,1.31,2.43,93,1,3
5000.0,2352.0,1122.0,2.0,1.0,100.0,46.0,0.47,0.75,65,1,3
2500.0,2079.0,1512.0,1.0,2.0,100.0,42.0,0.83,0.75,90,1,2
2204.0,2420.0,1760.0,1.0,2.0,100.17,47.0,1.1,0.75,65,0,0
2000.0,3714.0,3714.0,1.0,3.0,100.0,74.0,1.86,3.0,121,0,2
1647.0,4602.0,3068.0,1.0,3.0,62.33,59.0,2.79,1.25,89,0,2
2250.0,1360.0,1360.0,1.0,2.0,90.0,34.0,0.6,1.25,105,0,1
2856.0,2044.0,2044.0,1.0,2.0,114.25,53.0,0.72,1.25,100,1,1
2205.0,3520.0,3520.0,1.0,3.0,90.0,52.0,1.6,2.43,32,1,1
2500.0,1880.0,1880.0,1.0,2.0,100.0,47.0,0.75,0.75,95,0,0
1908.0,2640.0,2640.0,1.0,3.0,86.71,44.0,1.38,0.75,29,0,0
2500.0,1890.0,1260.0,1.0,2.0,100.0,35.5,0.76,0.75,75,1,4
1800.0,1998.0,1998.0,1.0,3.0,100.0,37.0,1.11,0.5,60,0,2
7875.0,28750.0,28750.0,1.0,5.0,105.0,92.0,3.65,3.44,103,1,2
2375.0,1117.0,1117.0,1.0,1.0,95.0,28.0,0.47,0.5,85,1,1
2500.0,1368.0,1368.0,1.0,2.0,100.0,38.0,0.55,0.75,100,0,0
2296.0,2728.0,2728.0,1.0,2.0,82.0,61.0,1.19,2.0,92,0,0
4283.0,2440.0,2440.0,1.0,2.0,100.0,53.58,0.57,0.75,33,1,4
2854.0,2296.0,2296.0,1.0,2.0,114.17,50.0,0.8,1.25,100,1,4
5713.0,5040.0,3540.0,2.0,2.5,114.25,44.0,0.88,1.25,95,0,4
51150.0,129600.0,129600.0,1.0,6.0,148.08,125.0,2.53,3.0,60,1,3
2059.0,1890.0,1890.0,1.0,3.0,71.0,35.0,0.92,0.75,60,1,3
3325.0,2100.0,1176.0,1.0,1.0,100.0,53.0,0.63,0.75,70,1,3
5000.0,1640.0,1640.0,2.0,1.5,100.0,32.0,0.33,0.75,55,0,3
3000.0,2320.0,1600.0,1.0,2.0,100.0,38.0,0.77,0.75,75,1,3
1569.0,1497.0,1497.0,1.0,2.0,87.17,40.0,0.95,0.0,121,0,0
2225.0,3232.0,3232.0,1.0,3.0,100.0,52.0,1.45,2.43,55,0,0
2504.0,612.0,612.0,1.0,1.0,100.17,40.0,0.24,0.5,100,1,4
2100.0,1890.0,1890.0,1.0,3.0,100.0,35.0,0.9,0.75,75,0,0
1800.0,1890.0,1890.0,1.0,3.0,100.0,35.0,1.05,0.75,75,0,0
5500.0,2994.0,2112.0,1.0,2.0,119.17,33.0,0.54,0.75,70,1,3
3981.0,1902.0,1902.0,1.0,2.0,108.33,47.0,0.48,0.5,18,0,0
1942.0,1912.0,1332.0,1.0,2.0,100.0,43.0,0.98,0.75,75,0,2
2375.0,2709.0,1806.0,1.0,2.0,95.0,43.0,1.14,0.75,90,0,1
4479.0,2466.0,1735.0,1.0,2.5,89.58,30.0,0.55,1.1,95,0,1
1913.0,3112.0,3112.0,1.0,3.0,75.0,48.0,1.63,2.43,70,0,0
4871.0,1256.0,1256.0,1.0,1.75,97.42,35.0,0.26,0.75,105,1,3
2400.0,2356.0,1652.0,1.0,2.0,100.5,39.0,0.98,2.43,100,1,2
1703.0,3708.0,3708.0,1.0,3.0,84.08,57.0,2.18,3.44,100,1,2
2288.0,2020.0,2020.0,1.0,2.0,114.42,55.0,0.88,3.0,110,1,4
1606.0,1800.0,1800.0,1.0,2.0,73.0,50.0,1.12,2.0,60,0,1
2188.0,2125.0,1480.0,1.0,2.0,109.42,37.0,0.97,0.75,75,1,1
3080.0,2066.0,2066.0,1.0,2.0,110.0,47.0,0.67,0.75,75,0,0
2500.0,3198.0,3198.0,2.0,2.0,100.0,78.0,1.28,2.43,96,0,1
1608.0,1296.0,1296.0,1.0,2.0,89.33,33.0,0.81,2.0,65,0,0
3040.0,3792.0,3792.0,2.0,3.0,95.0,55.0,1.25,1.25,20,0,0
2300.0,2680.0,2680.0,1.0,3.0,100.0,48.0,1.17,1.25,65,1,4
2500.0,480.0,480.0,1.0,1.0,100.0,36.0,0.19,0.75,105,1,3
2850.0,1056.0,1056.0,1.0,2.5,95.0,24.5,0.37,1.25,80,0,2
43550.0,88323.0,0.0,1.0,6.0,57.58,57.0,2.03,2.43,37,0,3
1399.0,2784.0,1856.0,1.0,2.0,84.33,60.0,1.99,3.44,119,0,1
2280.0,2508.0,1824.0,1.0,2.0,95.0,38.0,1.1,1.25,65,1,3
3040.0,4200.0,3100.0,1.0,3.0,95.0,50.0,1.38,1.25,50,1,4
3002.0,2800.0,2800.0,1.0,3.0,103.5,50.83,0.93,1.25,60,1,3
2494.0,1260.0,1260.0,1.0,2.0,95.0,35.0,0.51,0.75,70,0,1
2700.0,1776.0,1776.0,1.0,2.0,100.0,52.0,0.66,0.5,55,0,4
3100.0,1890.0,1050.0,2.0,1.5,100.0,42.0,0.61,0.75,65,1,3
4750.0,1536.0,1536.0,1.0,2.0,95.0,35.0,0.32,0.75,80,1,4
4750.0,1273.0,1273.0,2.0,2.5,95.0,24.0,0.27,0.75,95,1,1
2519.0,2541.0,2541.0,2.0,2.0,100.42,55.0,1.01,2.43,85,0,0
2500.0,3237.0,2550.0,1.0,2.0,100.0,60.0,1.29,1.1,100,0,0
2500.0,3240.0,3240.0,1.0,2.0,100.0,81.0,1.3,0.75,89,0,3
3577.0,2800.0,1400.0,2.0,2.0,145.44,56.0,0.78,0.75,115,0,0
2000.0,4500.0,2500.0,1.0,3.0,100.0,75.0,2.25,4.0,100,1,2
2606.0,1870.0,1870.0,1.0,2.0,104.25,44.0,0.72,0.75,80,0,0
2034.0,2098.0,2098.0,1.0,2.0,103.0,56.0,1.03,1.25,119,0,2
2500.0,2110.0,2110.0,2.0,2.0,100.0,51.0,0.84,0.75,100,0,0
1900.0,1344.0,1344.0,2.0,2.0,95.0,42.0,0.71,0.75,95,0,0
5000.0,2040.0,0.0,1.0,1.0,100.0,60.0,0.41,1.25,44,1,1
5048550.0,13540113.0,13211398.0,251.0,33.0,900.0,408.0,2.68,2.43,51,0,4
11522.0,44982.0,44982.0,1.0,6.0,114.67,90.83,3.9,1.25,92,1,2
5000.0,2050.0,1120.0,1.0,1.0,100.0,42.0,0.41,1.25,62,1,3
12009.0,42740.0,42740.0,1.0,5.0,105.0,90.0,3.56,1.1,92,0,1
2310.0,1328.0,1328.0,1.0,2.0,92.42,30.0,0.57,0.75,90,1,2
2500.0,992.0,992.0,1.0,2.0,100.0,31.5,0.4,0.75,70,1,3
2375.0,2207.0,1313.0,1.0,1.5,95.0,50.0,0.93,0.75,85,1,1
2375.0,1704.0,1704.0,1.0,2.0,95.0,35.0,0.72,0.75,100,1,1
6274.0,1760.0,1760.0,2.0,2.0,105.0,44.0,0.28,1.1,95,1,4
1800.0,1813.0,1260.0,1.0,2.0,100.0,35.0,1.01,0.75,65,0,4
1700.0,1192.0,1192.0,1.0,2.0,85.0,35.0,0.7,0.75,57,0,4
4382.0,2440.0,2440.0,1.0,3.0,88.67,50.0,0.56,1.25,60,1,3
1800.0,2016.0,1404.0,1.0,2.0,100.0,34.0,1.12,0.75,70,0,3
2860.0,2240.0,2240.0,2.0,2.0,114.42,52.0,0.78,0.75,100,0,3
5000.0,2350.0,2350.0,1.0,2.0,100.0,24.0,0.47,0.75,70,1,3
2923.0,1112.0,1112.0,1.0,2.0,97.42,26.0,0.38,0.75,95,1,3
2780.0,1787.0,1300.0,1.0,2.0,83.0,26.83,0.64,0.5,55,1,4
4644.0,4608.0,0.0,1.0,1.0,96.58,96.0,0.99,6.02,89,0,0
1520.0,1440.0,960.0,1.0,2.0,95.0,30.0,0.95,0.75,80,0,3
2513.0,1450.0,1450.0,1.0,2.0,100.5,30.0,0.58,0.75,100,0,1
2513.0,1634.0,1634.0,1.0,2.0,100.5,40.0,0.65,0.75,89,1,1
3325.0,1570.0,1570.0,1.0,2.5,100.0,31.0,0.47,0.75,80,0,0
2416.0,3729.0,2466.0,1.0,2.0,96.61,55.0,1.54,1.1,121,0,0
4000.0,2317.0,2317.0,2.0,2.5,100.0,40.0,0.58,0.75,100,0,4
2125.0,2400.0,2400.0,1.0,2.0,85.0,56.0,1.13,1.35,105,1,3
3102.0,3630.0,3630.0,1.0,3.0,109.51,59.0,1.17,0.75,16,1,3
3135.0,2134.0,2134.0,2.0,2.0,95.0,53.0,0.68,0.75,14,1,2
4871.0,2116.0,1478.0,1.0,2.5,97.42,28.0,0.43,0.75,95,1,2
